interaction_id,user_id,content_id,interaction_timestamp,interaction_type,source
16336,1788,1062,2023-09-23 02:57:17,Search_Result_Click,Search
16337,1500,1495,2024-01-20 11:51:46,View,Direct_Navigation
16338,2745,707,2023-11-01 14:54:13,Recommendation_Click,Recommendation
16339,1653,1447,2024-03-05 07:05:19,Add_To_Watchlist,Homepage
16340,2207,1057,2023-06-27 05:49:46,View,Homepage
16341,1791,1051,2023-07-26 05:21:17,View,Watchlist
16342,2497,374,2023-08-19 01:36:01,Homepage_Click,Homepage
16343,795,641,2023-12-01 05:04:20,Recommendation_Click,Recommendation
16344,2851,516,2024-02-14 15:16:13,Add_To_Watchlist,Homepage
16345,196,134,2023-10-30 09:56:45,View,Recommendation
16346,877,188,2024-03-06 20:10:38,Homepage_Click,Homepage
16347,2999,217,2023-09-11 07:52:02,Search_Result_Click,Search
16348,1616,375,2024-01-19 02:26:35,Homepage_Click,Homepage
16349,2773,951,2023-10-23 03:47:13,Playback_Start,Recommendation
16350,2244,849,2023-12-27 10:33:15,Recommendation_Click,Recommendation
16351,1144,1344,2023-08-07 17:57:16,View,Homepage
16352,2208,591,2023-11-22 11:34:24,Search_Result_Click,Search
16353,759,384,2023-10-27 22:33:53,View,Homepage
16354,1759,215,2023-08-15 07:31:01,View,Homepage
16355,1740,1465,2024-01-07 06:58:26,Homepage_Click,Unknown
16356,2421,33,2023-12-04 14:54:58,View,Watchlist
16357,2712,577,2023-11-07 19:04:21,Homepage_Click,Homepage
16358,2572,949,2024-01-13 16:12:15,Homepage_Click,Homepage
16359,111,18,2023-12-31 13:21:48,View,Watchlist
16360,226,955,2023-12-03 18:47:20,View,Watchlist
16361,1680,38,2023-12-10 08:16:58,Add_To_Watchlist,Watchlist
16362,2808,316,2024-01-27 15:15:15,Homepage_Click,Homepage
16363,1005,1031,2023-07-01 00:29:41,Homepage_Click,Homepage
16364,960,885,2023-07-12 19:30:21,Homepage_Click,Homepage
16365,2421,388,2024-01-20 06:53:08,View,Unknown
16366,2678,1329,2024-03-02 09:53:39,View,Direct_Navigation
16367,333,1028,2023-06-23 16:46:17,Recommendation_Click,Recommendation
16368,988,1157,2024-01-04 16:58:59,Recommendation_Click,Recommendation
16369,1800,239,2023-10-04 23:17:16,View,Homepage
16370,1567,685,2023-07-14 03:37:16,Homepage_Click,Homepage
16371,2794,1133,2023-09-07 05:35:08,Add_To_Watchlist,Search
16372,66,874,2024-01-22 15:08:44,View,Direct_Navigation
16373,1266,1373,2024-03-12 16:00:59,Add_To_Watchlist,Search
16374,2473,20,2024-01-01 11:16:26,View,Homepage
16375,930,355,2024-03-05 14:19:07,View,Direct_Navigation
16376,775,1033,2024-01-15 12:41:57,View,Watchlist
16377,161,1225,2023-11-28 14:10:18,Homepage_Click,Homepage
16378,2162,116,2023-12-20 14:33:26,View,Search
16379,2509,355,2023-07-19 16:09:53,Search_Result_Click,Search
16380,256,382,2023-08-03 11:30:44,View,Direct_Navigation
16381,235,582,2023-09-07 10:36:25,Playback_Start,Direct_Navigation
16382,2357,892,2023-12-24 06:45:36,Playback_Start,Recommendation
16383,1164,609,2024-01-07 17:02:13,Recommendation_Click,Recommendation
16384,113,575,2023-09-26 06:00:14,Search_Result_Click,Search
16385,2756,1350,2024-01-21 01:51:53,View,Watchlist
16386,1691,729,2023-07-13 18:06:31,Playback_Start,Homepage
16387,1779,802,2023-12-31 04:39:31,View,Direct_Navigation
16388,611,723,2024-02-17 20:25:00,Playback_Start,Direct_Navigation
16389,2624,320,2023-12-02 00:17:11,Search_Result_Click,Search
16390,2825,731,2023-10-29 13:58:05,Homepage_Click,Homepage
16391,2985,445,2023-10-18 15:32:51,View,Unknown
16392,67,1085,2023-08-29 12:21:29,View,Search
16393,837,181,2023-03-05 16:45:20,View,Direct_Navigation
16394,553,1312,2023-08-10 20:35:07,View,Direct_Navigation
16395,2042,870,2023-12-10 06:06:16,Playback_Start,Watchlist
16396,1002,1443,2024-02-21 09:51:27,View,Search
16397,120,499,2023-05-23 02:23:25,Search_Result_Click,Search
16398,1870,356,2023-11-10 06:33:23,Playback_Start,Search
16399,1623,676,2023-08-15 03:20:19,View,Unknown
16400,723,946,2023-12-08 03:39:49,View,Direct_Navigation
16401,2881,800,2024-03-28 04:55:35,Homepage_Click,Homepage
16402,158,1187,2024-01-05 19:18:44,Search_Result_Click,Search
16403,68,1320,2024-02-22 22:18:52,Add_To_Watchlist,Recommendation
16404,83,1228,2024-03-23 21:38:03,Search_Result_Click,Search
16405,95,158,2024-01-04 18:27:11,View,Recommendation
16406,14,87,2023-10-23 09:39:40,View,Watchlist
16407,1923,283,2023-05-24 06:23:17,Homepage_Click,Homepage
16408,1842,167,2023-08-04 23:02:37,View,Direct_Navigation
16409,533,1255,2023-12-26 10:52:36,Search_Result_Click,Search
16410,2993,1241,2023-09-20 08:41:07,Search_Result_Click,Search
16411,1513,1247,2024-02-19 13:15:04,Recommendation_Click,Recommendation
16412,2032,392,2023-11-24 09:11:12,Homepage_Click,Homepage
16413,1160,236,2024-01-28 14:16:55,Search_Result_Click,Search
16414,2558,1277,2024-03-26 06:28:05,View,Recommendation
16415,2015,1122,2024-02-02 16:39:16,Search_Result_Click,Search
16416,2353,794,2023-08-26 08:07:16,Playback_Start,Search
16417,1552,347,2023-11-25 04:15:45,View,Recommendation
16418,122,1179,2023-11-17 07:30:31,Homepage_Click,Homepage
16419,2269,763,2023-05-23 10:50:00,View,Direct_Navigation
16420,2345,726,2023-12-05 23:25:17,View,Watchlist
16421,431,1034,2024-01-19 18:08:06,View,Direct_Navigation
16422,928,1033,2024-03-19 19:42:06,Search_Result_Click,Search
16423,564,1301,2024-02-15 06:41:55,View,Search
16424,2169,258,2023-05-03 00:09:26,Homepage_Click,Homepage
16425,2713,1295,2023-06-23 22:57:01,Add_To_Watchlist,Homepage
16426,1431,236,2023-10-17 08:26:52,Homepage_Click,Homepage
16427,2356,1122,2023-12-15 02:28:28,View,Watchlist
16428,1188,260,2023-06-29 01:38:14,View,Search
16429,186,806,2023-12-26 23:45:43,Playback_Start,Search
16430,969,393,2023-09-22 23:49:22,Search_Result_Click,Search
16431,2399,1423,2023-08-03 01:26:22,View,Direct_Navigation
16432,1349,978,2023-11-25 03:19:07,View,Watchlist
16433,276,384,2023-12-04 14:23:46,Add_To_Watchlist,Recommendation
16434,1882,1366,2024-02-20 15:13:07,View,Search
16435,2191,1069,2023-12-07 14:03:31,View,Recommendation
16436,1780,973,2024-01-12 02:32:08,Add_To_Watchlist,Search
16437,2505,761,2023-06-13 00:40:39,Playback_Start,Homepage
16438,657,1304,2024-01-27 20:39:41,Playback_Start,Direct_Navigation
16439,2172,1366,2024-03-28 02:50:16,View,Unknown
16440,1277,598,2023-11-26 22:39:07,Homepage_Click,Homepage
16441,1299,447,2024-01-29 01:07:54,Add_To_Watchlist,Recommendation
16442,1878,1213,2024-03-26 00:53:29,Playback_Start,Recommendation
16443,1807,1163,2023-11-03 21:09:16,Add_To_Watchlist,Homepage
16444,2637,1045,2023-12-31 09:00:40,Recommendation_Click,Recommendation
16445,789,579,2024-02-20 07:51:03,Homepage_Click,Homepage
16446,295,1027,2023-06-03 00:27:51,Add_To_Watchlist,Recommendation
16447,2219,1307,2023-06-08 11:58:44,Add_To_Watchlist,Homepage
16448,939,240,2023-10-07 02:21:02,View,Watchlist
16449,2866,563,2024-02-19 01:26:25,Search_Result_Click,Search
16450,2389,171,2023-07-25 18:32:52,Playback_Start,Search
16451,46,1481,2024-03-30 11:11:59,View,Direct_Navigation
16452,254,702,2023-12-25 04:19:01,View,Search
16453,1441,116,2024-03-12 14:30:06,View,Direct_Navigation
16454,233,965,2023-05-01 06:31:29,Search_Result_Click,Search
16455,211,512,2023-10-30 10:07:07,Playback_Start,Watchlist
16456,2925,428,2023-12-25 03:32:22,Homepage_Click,Homepage
16457,551,756,2023-12-24 07:13:12,Homepage_Click,Homepage
16458,574,946,2023-10-18 09:53:34,Playback_Start,Watchlist
16459,2544,807,2023-09-13 07:05:20,Homepage_Click,Homepage
16460,1772,1203,2023-09-26 22:39:38,Playback_Start,Homepage
16461,1949,261,2023-05-23 14:31:32,View,Homepage
16462,635,475,2023-11-23 17:06:00,Recommendation_Click,Recommendation
16463,2864,823,2023-12-20 15:13:28,View,Recommendation
16464,897,334,2023-11-14 04:58:23,Search_Result_Click,Search
16465,813,355,2024-02-17 16:42:13,Search_Result_Click,Search
16466,849,815,2023-07-21 02:55:54,Homepage_Click,Homepage
16467,1628,889,2024-01-18 23:48:51,Search_Result_Click,Search
16468,1412,643,2023-11-15 12:42:51,View,Direct_Navigation
16469,557,1118,2023-06-14 01:09:04,Recommendation_Click,Recommendation
16470,2649,1186,2023-12-25 06:23:33,Search_Result_Click,Search
16471,558,499,2023-04-29 08:30:12,Recommendation_Click,Recommendation
16472,2591,122,2024-01-07 20:13:24,View,Homepage
16473,1714,308,2024-02-07 12:47:43,Search_Result_Click,Search
16474,620,171,2024-01-21 05:26:29,Playback_Start,Recommendation
16475,1775,234,2024-03-14 18:21:39,View,Homepage
16476,1129,1390,2023-11-30 09:42:00,Add_To_Watchlist,Search
16477,2043,213,2023-07-11 03:32:55,View,Search
16478,1597,910,2024-01-10 23:08:09,View,Recommendation
16479,2046,469,2024-03-16 05:44:10,Homepage_Click,Homepage
16480,2426,1282,2023-09-03 05:19:49,View,Recommendation
16481,1629,1118,2023-08-25 21:19:13,View,Direct_Navigation
16482,1768,1495,2024-02-23 07:30:06,View,Unknown
16483,1113,740,2023-09-21 01:49:22,View,Search
16484,2367,860,2023-06-06 19:36:23,View,Search
16485,309,867,2023-12-29 09:06:16,View,Direct_Navigation
16486,2551,550,2023-09-22 09:41:13,Recommendation_Click,Recommendation
16487,1079,72,2024-01-10 15:58:20,Playback_Start,Recommendation
16488,1859,1215,2024-03-01 00:22:25,Homepage_Click,Homepage
16489,423,1230,2024-02-03 00:26:37,Homepage_Click,Homepage
16490,119,493,2023-05-01 17:37:18,Playback_Start,Direct_Navigation
16491,554,1467,2023-12-31 12:03:09,Homepage_Click,Homepage
16492,1895,606,2023-06-26 01:14:35,Recommendation_Click,Recommendation
16493,2693,101,2023-12-11 05:45:43,View,Watchlist
16494,2090,641,2024-02-07 21:24:42,Add_To_Watchlist,Search
16495,2781,355,2024-01-31 19:58:35,Recommendation_Click,Recommendation
16496,1647,938,2023-06-08 01:23:55,Playback_Start,Search
16497,2346,846,2023-05-08 12:58:45,View,Recommendation
16498,1414,968,2024-03-19 21:47:38,View,Homepage
16499,2432,1182,2024-02-16 16:17:49,Search_Result_Click,Search
16500,1287,1169,2023-12-25 05:18:34,View,Direct_Navigation
16501,2899,1282,2023-12-30 08:51:12,Playback_Start,Direct_Navigation
16502,2289,790,2024-03-27 19:18:59,Homepage_Click,Unknown
16503,19,951,2024-03-23 08:05:34,View,Watchlist
16504,530,45,2023-04-18 23:32:40,Search_Result_Click,Search
16505,1009,369,2023-07-08 07:18:58,Search_Result_Click,Search
16506,2371,678,2024-03-08 02:58:49,Homepage_Click,Homepage
16507,660,661,2024-02-07 10:04:49,View,Direct_Navigation
16508,2285,818,2023-07-08 21:59:14,Playback_Start,Direct_Navigation
16509,1681,379,2024-01-23 07:19:29,Homepage_Click,Homepage
16510,2237,683,2023-11-08 02:07:50,Add_To_Watchlist,Homepage
16511,1228,87,2024-01-24 13:20:24,View,Search
16512,2208,1384,2024-01-28 11:21:30,Homepage_Click,Unknown
16513,301,1433,2023-09-20 21:14:14,View,Direct_Navigation
16514,2080,242,2023-07-16 15:50:37,Homepage_Click,Homepage
16515,2126,150,2023-01-13 00:11:40,View,Unknown
16516,464,1123,2023-09-10 02:41:03,View,Watchlist
16517,690,1011,2024-02-06 21:17:24,Add_To_Watchlist,Search
16518,1085,308,2023-11-28 06:39:54,Search_Result_Click,Search
16519,656,401,2023-09-24 22:09:40,Search_Result_Click,Search
16520,332,403,2023-09-30 22:16:19,Recommendation_Click,Recommendation
16521,235,1083,2023-07-05 22:05:36,Playback_Start,Search
16522,2342,965,2023-11-09 03:10:13,Homepage_Click,Homepage
16523,1220,657,2023-10-01 07:22:10,Playback_Start,Search
16524,1080,819,2023-11-09 21:14:43,Add_To_Watchlist,Recommendation
16525,1386,311,2024-02-18 22:10:53,Homepage_Click,Homepage
16526,2588,951,2024-03-21 08:44:50,Homepage_Click,Homepage
16527,1214,521,2024-02-19 05:43:39,View,Watchlist
16528,2351,370,2023-12-01 19:59:19,Add_To_Watchlist,Homepage
16529,268,963,2023-11-26 12:14:40,Playback_Start,Search
16530,145,815,2023-05-15 14:36:16,Playback_Start,Homepage
16531,2235,188,2023-10-03 09:37:28,Homepage_Click,Homepage
16532,1053,849,2023-10-08 10:44:31,Search_Result_Click,Search
16533,2614,955,2023-08-28 23:12:17,View,Watchlist
16534,1573,660,2024-01-21 03:34:37,Search_Result_Click,Search
16535,2257,1259,2024-03-25 01:30:39,Search_Result_Click,Search
16536,2756,807,2024-01-09 16:40:04,Playback_Start,Search
16537,387,343,2023-08-16 18:40:00,Playback_Start,Recommendation
16538,952,1031,2023-05-28 12:01:17,View,Homepage
16539,406,930,2023-10-14 13:52:34,View,Watchlist
16540,2913,598,2023-11-05 18:56:22,Homepage_Click,Homepage
16541,2135,1105,2023-11-14 15:59:48,Recommendation_Click,Unknown
16542,1459,563,2023-12-07 01:29:58,Homepage_Click,Homepage
16543,682,1341,2023-09-09 21:02:53,Homepage_Click,Homepage
16544,1635,1382,2024-03-03 21:45:36,View,Direct_Navigation
16545,1934,753,2023-03-29 05:56:45,Search_Result_Click,Search
16546,1280,1464,2023-03-28 05:58:12,Recommendation_Click,Recommendation
16547,248,676,2024-03-21 15:21:34,View,Search
16548,870,643,2023-12-16 00:43:43,Homepage_Click,Homepage
16549,2721,392,2024-03-07 12:17:36,Search_Result_Click,Search
16550,2735,378,2024-01-15 08:15:45,Recommendation_Click,Recommendation
16551,1411,1212,2023-07-28 11:49:26,Search_Result_Click,Search
16552,1049,1095,2023-06-11 09:00:43,Playback_Start,Watchlist
16553,720,965,2023-12-07 07:37:51,View,Search
16554,1699,1009,2023-09-26 13:58:33,View,Homepage
16555,1066,1090,2024-02-23 23:44:30,View,Watchlist
16556,1049,1213,2023-03-25 06:14:19,Search_Result_Click,Unknown
16557,2994,1008,2024-01-07 19:20:08,Recommendation_Click,Recommendation
16558,1357,1042,2023-11-29 08:53:42,View,Unknown
16559,726,16,2024-03-25 15:57:03,Recommendation_Click,Recommendation
16560,2585,1165,2024-02-15 02:19:23,View,Homepage
16561,2639,811,2023-08-08 17:59:42,Recommendation_Click,Recommendation
16562,640,464,2023-10-06 18:17:15,Recommendation_Click,Recommendation
16563,460,817,2024-02-21 06:29:51,View,Watchlist
16564,948,493,2023-04-24 22:38:47,Recommendation_Click,Recommendation
16565,920,25,2024-02-29 07:02:10,Recommendation_Click,Recommendation
16566,1309,707,2024-02-27 20:58:34,Search_Result_Click,Search
16567,196,171,2023-11-25 21:35:17,Recommendation_Click,Recommendation
16568,1481,624,2024-01-14 23:53:28,Homepage_Click,Homepage
16569,1418,429,2023-07-30 04:22:43,Homepage_Click,Homepage
16570,1770,3,2024-01-25 18:56:40,Search_Result_Click,Search
16571,1315,392,2023-12-26 05:36:08,View,Homepage
16572,1494,1018,2023-09-15 12:28:25,View,Homepage
16573,746,956,2023-09-22 01:38:59,Recommendation_Click,Recommendation
16574,611,873,2023-07-03 12:08:19,View,Homepage
16575,1689,723,2023-10-01 18:56:06,Search_Result_Click,Search
16576,305,991,2024-01-24 06:22:23,Homepage_Click,Homepage
16577,997,46,2024-03-25 10:38:04,View,Search
16578,2582,994,2023-06-29 00:59:53,Playback_Start,Search
16579,1033,952,2023-06-28 00:10:18,View,Direct_Navigation
16580,2127,1074,2023-06-26 23:01:14,Recommendation_Click,Recommendation
16581,2739,1295,2023-11-15 06:57:36,Search_Result_Click,Search
16582,2451,1223,2024-03-28 21:11:53,Search_Result_Click,Search
16583,1540,42,2024-01-27 16:47:14,View,Unknown
16584,219,819,2024-02-29 08:56:37,Homepage_Click,Homepage
16585,1470,1045,2024-02-25 06:57:23,View,Direct_Navigation
16586,1422,569,2023-02-27 05:27:32,Homepage_Click,Homepage
16587,1860,193,2023-10-15 22:27:35,Add_To_Watchlist,Homepage
16588,2113,790,2023-09-27 10:23:32,View,Homepage
16589,1192,954,2023-09-01 21:49:44,Homepage_Click,Homepage
16590,1174,1069,2023-09-29 17:21:42,Search_Result_Click,Search
16591,1556,101,2024-03-28 18:37:20,Search_Result_Click,Search
16592,108,1086,2023-05-04 18:36:28,Search_Result_Click,Search
16593,2368,683,2024-02-18 11:19:32,Add_To_Watchlist,Watchlist
16594,660,1212,2024-01-20 03:17:11,Search_Result_Click,Search
16595,1678,742,2023-08-31 03:05:42,Playback_Start,Watchlist
16596,288,763,2023-05-30 08:13:14,View,Unknown
16597,2566,112,2024-03-06 15:37:58,View,Homepage
16598,1765,755,2024-01-18 23:08:09,View,Unknown
16599,1739,1304,2024-03-18 01:50:45,Recommendation_Click,Unknown
16600,1791,134,2024-03-02 14:07:17,View,Direct_Navigation
16601,976,479,2023-10-07 00:55:54,Playback_Start,Direct_Navigation
16602,2960,650,2024-01-27 13:38:18,Search_Result_Click,Search
16603,2253,739,2024-02-18 09:36:35,View,Recommendation
16604,2066,1174,2024-02-14 21:41:19,Homepage_Click,Homepage
16605,1247,1273,2024-03-08 03:15:21,Playback_Start,Search
16606,2763,373,2024-03-26 03:24:51,Homepage_Click,Homepage
16607,2001,100,2024-02-11 18:00:50,View,Direct_Navigation
16608,286,836,2023-09-21 16:40:50,Search_Result_Click,Search
16609,1668,1306,2024-03-04 16:37:37,Homepage_Click,Homepage
16610,1077,1359,2023-06-24 18:19:37,Playback_Start,Homepage
16611,2758,869,2023-06-13 13:50:04,Homepage_Click,Homepage
16612,911,641,2023-11-05 08:46:42,Homepage_Click,Homepage
16613,2125,58,2023-10-13 06:01:10,Recommendation_Click,Recommendation
16614,1835,912,2023-07-24 01:06:49,View,Search
16615,300,347,2023-11-26 07:27:09,Homepage_Click,Homepage
16616,174,1399,2024-02-20 06:25:21,Add_To_Watchlist,Search
16617,2205,1083,2023-12-06 12:20:46,Search_Result_Click,Search
16618,277,948,2024-02-14 17:24:54,Search_Result_Click,Search
16619,1589,1484,2023-08-20 14:55:41,View,Unknown
16620,2557,1290,2024-01-27 11:16:00,View,Direct_Navigation
16621,2543,1424,2024-03-22 15:57:38,Homepage_Click,Homepage
16622,2231,373,2024-01-01 13:45:57,Search_Result_Click,Unknown
16623,4,521,2023-09-17 12:52:09,Homepage_Click,Homepage
16624,2561,311,2023-09-07 01:49:08,Playback_Start,Watchlist
16625,152,1340,2023-08-30 14:32:44,Add_To_Watchlist,Homepage
16626,2007,1359,2023-05-14 13:30:07,Search_Result_Click,Search
16627,2606,803,2023-12-11 05:42:05,Recommendation_Click,Recommendation
16628,2904,301,2023-11-30 12:53:07,Search_Result_Click,Search
16629,696,442,2024-02-22 18:30:54,Search_Result_Click,Search
16630,1543,72,2023-08-04 12:04:45,View,Direct_Navigation
16631,1411,552,2023-07-16 07:43:57,Recommendation_Click,Recommendation
16632,2971,383,2023-05-30 15:24:06,View,Direct_Navigation
16633,349,855,2024-03-06 22:44:31,Homepage_Click,Homepage
16634,2077,1169,2024-01-14 20:56:05,Homepage_Click,Homepage
16635,644,734,2023-08-05 05:22:25,Search_Result_Click,Search
16636,1851,917,2023-11-20 23:22:13,View,Watchlist
16637,214,134,2023-12-13 10:11:27,Recommendation_Click,Recommendation
16638,1538,699,2024-01-23 18:49:06,Recommendation_Click,Recommendation
16639,2523,953,2024-03-27 05:17:21,Homepage_Click,Homepage
16640,2823,117,2023-11-26 21:46:27,Homepage_Click,Homepage
16641,1900,59,2023-12-21 08:50:09,Add_To_Watchlist,Recommendation
16642,1706,471,2023-05-23 17:54:17,Add_To_Watchlist,Search
16643,1916,92,2023-12-24 01:09:32,Add_To_Watchlist,Watchlist
16644,1620,112,2023-08-02 22:22:53,Search_Result_Click,Search
16645,2258,1443,2023-10-26 16:28:55,Playback_Start,Search
16646,1350,375,2023-02-24 05:22:59,Recommendation_Click,Recommendation
16647,1289,521,2023-11-30 16:14:36,View,Homepage
16648,2644,702,2023-07-04 15:25:32,View,Homepage
16649,1794,523,2023-12-02 08:53:59,View,Homepage
16650,2572,830,2023-10-16 00:09:53,Recommendation_Click,Recommendation
16651,545,994,2023-11-25 01:29:46,Playback_Start,Homepage
16652,2122,234,2023-10-16 06:10:27,View,Direct_Navigation
16653,1980,928,2023-06-30 06:34:09,View,Watchlist
16654,2775,857,2023-09-09 06:51:38,View,Direct_Navigation
16655,2187,613,2023-10-17 04:21:42,Recommendation_Click,Recommendation
16656,1710,47,2023-11-15 01:38:40,View,Direct_Navigation
16657,1415,513,2024-01-17 02:17:41,View,Direct_Navigation
16658,388,134,2024-02-25 13:49:43,View,Unknown
16659,1327,550,2023-12-23 05:44:39,Playback_Start,Recommendation
16660,2228,1010,2023-11-09 11:07:52,View,Recommendation
16661,210,622,2023-11-09 13:01:52,Recommendation_Click,Recommendation
16662,2802,1497,2023-11-10 13:53:01,View,Search
16663,761,965,2023-03-12 06:19:32,Homepage_Click,Homepage
16664,165,796,2023-10-21 02:43:13,View,Homepage
16665,876,803,2023-12-04 00:56:54,Playback_Start,Direct_Navigation
16666,1742,1459,2023-09-08 03:22:10,View,Recommendation
16667,959,743,2023-10-13 18:07:58,Add_To_Watchlist,Homepage
16668,999,629,2023-12-10 14:51:14,Recommendation_Click,Recommendation
16669,2472,1013,2024-01-28 01:07:22,Recommendation_Click,Recommendation
16670,2160,680,2023-10-19 08:14:36,View,Watchlist
16671,408,1211,2023-09-16 08:26:09,Homepage_Click,Homepage
16672,2705,1133,2023-07-04 11:03:29,View,Direct_Navigation
16673,375,624,2024-03-20 12:52:23,Homepage_Click,Homepage
16674,1973,302,2024-03-12 08:36:35,Search_Result_Click,Search
16675,2728,61,2023-12-12 17:33:45,Recommendation_Click,Recommendation
16676,1844,1301,2024-02-28 23:32:27,Search_Result_Click,Search
16677,763,20,2024-02-02 23:17:09,Recommendation_Click,Recommendation
16678,1342,1402,2024-01-31 12:03:45,View,Search
16679,445,1118,2024-01-04 09:58:45,Search_Result_Click,Search
16680,49,1346,2023-10-04 10:05:40,Homepage_Click,Homepage
16681,767,886,2023-04-08 17:03:24,View,Watchlist
16682,537,540,2023-04-24 18:54:21,Playback_Start,Recommendation
16683,828,974,2023-09-08 20:13:47,Homepage_Click,Homepage
16684,863,289,2023-12-09 09:09:24,Add_To_Watchlist,Watchlist
16685,2774,449,2023-09-26 14:06:10,View,Watchlist
16686,2111,991,2024-01-28 14:24:55,View,Direct_Navigation
16687,68,353,2023-12-10 11:01:59,Recommendation_Click,Recommendation
16688,573,1468,2024-03-03 15:02:44,View,Direct_Navigation
16689,61,1319,2024-01-18 20:07:52,View,Watchlist
16690,1981,1410,2023-09-10 03:26:43,Homepage_Click,Homepage
16691,2681,1292,2023-07-27 00:22:41,View,Homepage
16692,2104,167,2024-02-17 05:35:53,Playback_Start,Watchlist
16693,1823,1349,2023-04-17 08:26:48,Recommendation_Click,Recommendation
16694,2983,1238,2024-03-08 11:22:40,Playback_Start,Search
16695,1969,790,2023-08-15 06:47:46,Add_To_Watchlist,Search
16696,812,434,2023-09-22 02:15:33,View,Recommendation
16697,1437,1012,2023-12-07 16:47:47,Search_Result_Click,Search
16698,1867,73,2023-09-23 05:40:12,Homepage_Click,Homepage
16699,2800,85,2024-02-27 12:24:59,Add_To_Watchlist,Homepage
16700,343,330,2024-01-18 15:33:34,View,Homepage
16701,1337,43,2024-01-28 06:38:04,Homepage_Click,Homepage
16702,997,1426,2024-02-17 10:43:41,View,Direct_Navigation
16703,462,592,2023-10-14 08:00:52,Playback_Start,Watchlist
16704,1961,833,2023-12-21 16:08:21,View,Direct_Navigation
16705,1450,1014,2023-12-01 07:17:58,Add_To_Watchlist,Search
16706,1690,1212,2023-03-18 02:09:49,Playback_Start,Homepage
16707,988,26,2024-02-16 09:20:54,View,Homepage
16708,1774,1168,2023-11-04 21:00:58,Homepage_Click,Homepage
16709,968,307,2023-09-05 08:41:13,Playback_Start,Homepage
16710,2494,201,2023-10-31 16:42:09,View,Direct_Navigation
16711,2120,701,2023-12-08 04:09:15,View,Homepage
16712,58,33,2024-01-16 11:12:56,Recommendation_Click,Recommendation
16713,286,10,2023-10-08 14:02:10,Homepage_Click,Homepage
16714,2583,1256,2023-12-25 08:55:53,Homepage_Click,Homepage
16715,2357,617,2024-02-26 05:56:09,Playback_Start,Search
16716,2284,848,2024-01-05 16:40:57,Search_Result_Click,Search
16717,1454,923,2023-09-25 20:10:10,Recommendation_Click,Recommendation
16718,375,1129,2023-11-01 00:07:52,Search_Result_Click,Search
16719,155,355,2023-06-16 08:43:59,View,Direct_Navigation
16720,2298,435,2024-02-15 16:37:44,Homepage_Click,Homepage
16721,869,809,2024-03-16 05:46:55,Recommendation_Click,Recommendation
16722,383,1153,2024-02-04 03:52:21,View,Direct_Navigation
16723,153,1312,2023-03-01 07:27:41,Recommendation_Click,Recommendation
16724,679,946,2024-02-01 12:33:17,Search_Result_Click,Search
16725,529,901,2023-09-10 04:01:54,Recommendation_Click,Recommendation
16726,2064,734,2023-11-24 17:57:10,Homepage_Click,Homepage
16727,1856,541,2023-10-29 04:29:25,Playback_Start,Homepage
16728,706,493,2023-04-01 01:25:05,Search_Result_Click,Search
16729,2095,1474,2023-10-20 02:49:51,View,Homepage
16730,913,1213,2024-03-02 04:18:12,View,Watchlist
16731,2158,722,2023-11-14 10:00:04,Search_Result_Click,Search
16732,1006,16,2024-02-07 17:36:14,Homepage_Click,Homepage
16733,1720,206,2023-09-21 01:19:22,Search_Result_Click,Search
16734,144,1098,2023-08-18 16:14:06,View,Unknown
16735,940,1378,2023-08-14 00:09:47,Recommendation_Click,Recommendation
16736,1876,991,2024-01-27 23:06:33,Add_To_Watchlist,Recommendation
16737,1990,1457,2024-03-12 09:08:42,Homepage_Click,Homepage
16738,949,1410,2023-08-23 06:14:25,Homepage_Click,Homepage
16739,33,366,2023-12-05 07:07:42,View,Search
16740,2523,1407,2023-08-29 19:33:58,Homepage_Click,Homepage
16741,287,1238,2024-03-14 23:22:47,Homepage_Click,Homepage
16742,2164,840,2023-07-04 06:26:06,Recommendation_Click,Recommendation
16743,2508,551,2023-10-23 14:46:52,Recommendation_Click,Recommendation
16744,1893,171,2023-09-01 13:32:48,View,Direct_Navigation
16745,768,795,2024-01-11 00:32:13,View,Homepage
16746,2859,951,2023-10-12 17:37:35,Playback_Start,Watchlist
16747,2075,551,2023-09-14 16:17:14,Recommendation_Click,Recommendation
16748,750,991,2023-09-03 14:02:02,View,Watchlist
16749,623,1131,2024-02-26 17:35:47,Homepage_Click,Homepage
16750,372,603,2023-09-14 00:07:39,Playback_Start,Direct_Navigation
16751,2868,546,2024-01-19 12:46:18,Add_To_Watchlist,Homepage
16752,1442,847,2023-09-23 15:24:37,Search_Result_Click,Search
16753,1954,1229,2023-06-26 10:17:46,Playback_Start,Homepage
16754,496,781,2023-12-18 00:49:34,View,Homepage
16755,2981,79,2024-01-06 15:54:57,View,Recommendation
16756,2256,814,2023-10-30 13:31:49,View,Homepage
16757,2734,1265,2023-08-27 14:12:26,Recommendation_Click,Recommendation
16758,284,616,2023-12-01 05:00:31,Search_Result_Click,Search
16759,1744,823,2023-11-20 14:45:01,View,Homepage
16760,836,1020,2023-10-24 05:22:35,Recommendation_Click,Unknown
16761,586,401,2023-05-30 09:06:59,View,Homepage
16762,1757,511,2024-01-05 17:43:46,Search_Result_Click,Search
16763,2012,991,2024-01-11 12:39:48,Playback_Start,Homepage
